worker_id,sentence_id,aspect,source,other_dataset,asset_simplification,other_simplification,winner
A2TBXASXZIRNNW,38,fluency,It is not actually a true louse.,hsplit,It is not a true louse.,It is not actually a true louse.,similar
A2TBXASXZIRNNW,38,meaning,It is not actually a true louse.,hsplit,It is not a true louse.,It is not actually a true louse.,hsplit
A2TBXASXZIRNNW,38,simplicity,It is not actually a true louse.,hsplit,It is not a true louse.,It is not actually a true louse.,similar
A2TBXASXZIRNNW,50,fluency,"Like previous assessment reports, it consists of four reports, three of them from its working groups.",hsplit,"Like past assessment reports, it consists of four reports, three from working groups.",The assessment report consists of four reports. This was the case also with previous reports. three of the four reports are from its working groups.,asset
A2TBXASXZIRNNW,50,meaning,"Like previous assessment reports, it consists of four reports, three of them from its working groups.",hsplit,"Like past assessment reports, it consists of four reports, three from working groups.",The assessment report consists of four reports. This was the case also with previous reports. three of the four reports are from its working groups.,asset
A2TBXASXZIRNNW,50,simplicity,"Like previous assessment reports, it consists of four reports, three of them from its working groups.",hsplit,"Like past assessment reports, it consists of four reports, three from working groups.",The assessment report consists of four reports. This was the case also with previous reports. three of the four reports are from its working groups.,asset
A2TBXASXZIRNNW,192,fluency,"The lawyer, Brandon( Waise Lee), became his idol, and Mk sun grew up to be a lawyer.",hsplit,Mk sun looked up to Brandon Lee and became a lawyer himself.,"The lawyer, Brandon( Waise Lee), became his idol. Mk sun grew up to be a lawyer.",similar
A2TBXASXZIRNNW,192,meaning,"The lawyer, Brandon( Waise Lee), became his idol, and Mk sun grew up to be a lawyer.",hsplit,Mk sun looked up to Brandon Lee and became a lawyer himself.,"The lawyer, Brandon( Waise Lee), became his idol. Mk sun grew up to be a lawyer.",similar
A2TBXASXZIRNNW,192,simplicity,"The lawyer, Brandon( Waise Lee), became his idol, and Mk sun grew up to be a lawyer.",hsplit,Mk sun looked up to Brandon Lee and became a lawyer himself.,"The lawyer, Brandon( Waise Lee), became his idol. Mk sun grew up to be a lawyer.",similar
A2TBXASXZIRNNW,333,fluency,"Napoleonic wars: Austrian general Mack Surrenders his Army to the grand army of Napoleon at Ulm, reaping Napoleon over 30,000 prisoners and inflicting 10,000 casualties on the losers.",hsplit,"Napoleonic wars: Austrian general Mack gave up to the grand army of Napoleon at Ulm getting Napolean more than 30,000 prisoners and 10,000 injuries on the losers.","Napoleonic wars: Austrian general Mack Surrenders his Army to the grand army of Napoleon at Ulm. This reaped Napoleon over 30,000 prisoners. It also inflicted 10,000 casualties on the losers.",similar
A2TBXASXZIRNNW,333,meaning,"Napoleonic wars: Austrian general Mack Surrenders his Army to the grand army of Napoleon at Ulm, reaping Napoleon over 30,000 prisoners and inflicting 10,000 casualties on the losers.",hsplit,"Napoleonic wars: Austrian general Mack gave up to the grand army of Napoleon at Ulm getting Napolean more than 30,000 prisoners and 10,000 injuries on the losers.","Napoleonic wars: Austrian general Mack Surrenders his Army to the grand army of Napoleon at Ulm. This reaped Napoleon over 30,000 prisoners. It also inflicted 10,000 casualties on the losers.",similar
A2TBXASXZIRNNW,333,simplicity,"Napoleonic wars: Austrian general Mack Surrenders his Army to the grand army of Napoleon at Ulm, reaping Napoleon over 30,000 prisoners and inflicting 10,000 casualties on the losers.",hsplit,"Napoleonic wars: Austrian general Mack gave up to the grand army of Napoleon at Ulm getting Napolean more than 30,000 prisoners and 10,000 injuries on the losers.","Napoleonic wars: Austrian general Mack Surrenders his Army to the grand army of Napoleon at Ulm. This reaped Napoleon over 30,000 prisoners. It also inflicted 10,000 casualties on the losers.",similar
A2TBXASXZIRNNW,36,fluency,"The other incorporated cities on the Palos Verdes peninsula include rancho Palos Verdes, rolling hills estates and rolling hills.",hsplit,"The other incorporated cities in the Palos Verdes peninsula include rancho Palos Verdes, rolling hills estates and rolling hills","Several incorporated cities are located on the Palos Verdes Peninsula. three of these include rancho Palos Verdes, rolling hills estates and rolling hills.",similar
A2TBXASXZIRNNW,36,meaning,"The other incorporated cities on the Palos Verdes peninsula include rancho Palos Verdes, rolling hills estates and rolling hills.",hsplit,"The other incorporated cities in the Palos Verdes peninsula include rancho Palos Verdes, rolling hills estates and rolling hills","Several incorporated cities are located on the Palos Verdes Peninsula. three of these include rancho Palos Verdes, rolling hills estates and rolling hills.",similar
A2TBXASXZIRNNW,36,simplicity,"The other incorporated cities on the Palos Verdes peninsula include rancho Palos Verdes, rolling hills estates and rolling hills.",hsplit,"The other incorporated cities in the Palos Verdes peninsula include rancho Palos Verdes, rolling hills estates and rolling hills","Several incorporated cities are located on the Palos Verdes Peninsula. three of these include rancho Palos Verdes, rolling hills estates and rolling hills.",similar
A2TBXASXZIRNNW,284,fluency,"Together they formed new music Manchester, a group committed to contemporary music.",hsplit,"Together, they formed the contemporary music group, new music Manchester.",Together they formed new music Manchester. The group was committed to contemporary music.,similar
A2TBXASXZIRNNW,284,meaning,"Together they formed new music Manchester, a group committed to contemporary music.",hsplit,"Together, they formed the contemporary music group, new music Manchester.",Together they formed new music Manchester. The group was committed to contemporary music.,similar
A2TBXASXZIRNNW,284,simplicity,"Together they formed new music Manchester, a group committed to contemporary music.",hsplit,"Together, they formed the contemporary music group, new music Manchester.",Together they formed new music Manchester. The group was committed to contemporary music.,similar
A2TBXASXZIRNNW,266,fluency,"Depending on the context, another Closely-Related meaning of constituent is that of a citizen residing in the area governed, represented, or otherwise served by a politician; sometimes this is restricted to citizens who elected the politician.",hsplit,"Depending on the context, another Closely-Related meaning of constituent is that of a citizen residing in the area governed, represented, or otherwise served by a politician. This is sometimes restricted to citizens who elected the politician.","Depending on the context, another Closely-Related meaning of constituent is that of a citizen residing in the area governed, represented, or otherwise served by a politician. Sometimes this is restricted to citizens who elected the politician.",similar
A2TBXASXZIRNNW,266,meaning,"Depending on the context, another Closely-Related meaning of constituent is that of a citizen residing in the area governed, represented, or otherwise served by a politician; sometimes this is restricted to citizens who elected the politician.",hsplit,"Depending on the context, another Closely-Related meaning of constituent is that of a citizen residing in the area governed, represented, or otherwise served by a politician. This is sometimes restricted to citizens who elected the politician.","Depending on the context, another Closely-Related meaning of constituent is that of a citizen residing in the area governed, represented, or otherwise served by a politician. Sometimes this is restricted to citizens who elected the politician.",similar
A2TBXASXZIRNNW,266,simplicity,"Depending on the context, another Closely-Related meaning of constituent is that of a citizen residing in the area governed, represented, or otherwise served by a politician; sometimes this is restricted to citizens who elected the politician.",hsplit,"Depending on the context, another Closely-Related meaning of constituent is that of a citizen residing in the area governed, represented, or otherwise served by a politician. This is sometimes restricted to citizens who elected the politician.","Depending on the context, another Closely-Related meaning of constituent is that of a citizen residing in the area governed, represented, or otherwise served by a politician. Sometimes this is restricted to citizens who elected the politician.",similar
A2TBXASXZIRNNW,250,fluency,The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,hsplit,"The fourth ring, decorated with golden Garlands, was added in 1938 39 when the column was moved to its present location.",The fourth ring is decorated with golden Garlands. It was added in 1938 39. at the same time the column was moved to its present location.,similar
A2TBXASXZIRNNW,250,meaning,The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,hsplit,"The fourth ring, decorated with golden Garlands, was added in 1938 39 when the column was moved to its present location.",The fourth ring is decorated with golden Garlands. It was added in 1938 39. at the same time the column was moved to its present location.,similar
A2TBXASXZIRNNW,250,simplicity,The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,hsplit,"The fourth ring, decorated with golden Garlands, was added in 1938 39 when the column was moved to its present location.",The fourth ring is decorated with golden Garlands. It was added in 1938 39. at the same time the column was moved to its present location.,similar
A2TBXASXZIRNNW,142,fluency,Below are some useful links to facilitate your involvement.,hsplit,Here are good links to get you to do it.,Below are some useful links to facilitate your involvement.,asset
A2TBXASXZIRNNW,142,meaning,Below are some useful links to facilitate your involvement.,hsplit,Here are good links to get you to do it.,Below are some useful links to facilitate your involvement.,hsplit
A2TBXASXZIRNNW,142,simplicity,Below are some useful links to facilitate your involvement.,hsplit,Here are good links to get you to do it.,Below are some useful links to facilitate your involvement.,asset
A2TBXASXZIRNNW,207,fluency,The plant is considered a living fossil.,hsplit,The plant is considered a living fossil.,The plant is considered a living fossil.,similar
A2TBXASXZIRNNW,207,meaning,The plant is considered a living fossil.,hsplit,The plant is considered a living fossil.,The plant is considered a living fossil.,similar
A2TBXASXZIRNNW,207,simplicity,The plant is considered a living fossil.,hsplit,The plant is considered a living fossil.,The plant is considered a living fossil.,similar
A2TBXASXZIRNNW,152,fluency,Most IRC Servers do not require users to register an account but a user will have to set a nickname before being connected.,hsplit,Most IRC Servers do n't need you to sign up but you have to have a nickname before getting on.,"Most IRC Servers do not require users to register an account. However, a user will have to set a nickname before being connected.",similar
A2TBXASXZIRNNW,152,meaning,Most IRC Servers do not require users to register an account but a user will have to set a nickname before being connected.,hsplit,Most IRC Servers do n't need you to sign up but you have to have a nickname before getting on.,"Most IRC Servers do not require users to register an account. However, a user will have to set a nickname before being connected.",similar
A2TBXASXZIRNNW,152,simplicity,Most IRC Servers do not require users to register an account but a user will have to set a nickname before being connected.,hsplit,Most IRC Servers do n't need you to sign up but you have to have a nickname before getting on.,"Most IRC Servers do not require users to register an account. However, a user will have to set a nickname before being connected.",similar
A2TBXASXZIRNNW,238,fluency,Some of the largest reservoirs in the world can be found along the Volga.,hsplit,Some of the largest Lakes formed by a dam are along the Volga.,Some of the largest reservoirs in the world can be found along the Volga.,similar
A2TBXASXZIRNNW,238,meaning,Some of the largest reservoirs in the world can be found along the Volga.,hsplit,Some of the largest Lakes formed by a dam are along the Volga.,Some of the largest reservoirs in the world can be found along the Volga.,similar
A2TBXASXZIRNNW,238,simplicity,Some of the largest reservoirs in the world can be found along the Volga.,hsplit,Some of the largest Lakes formed by a dam are along the Volga.,Some of the largest reservoirs in the world can be found along the Volga.,similar
A2TBXASXZIRNNW,175,fluency,"However travel through very remote areas, on isolated tracks, requires advance planning and a suitable, reliable vehicle( usually a four wheel drive).",hsplit,Travel through very remote areas requires advanced planning and a reliable vehicle.,"However travel through very remote areas, on isolated tracks, requires advance planning. It also requires a suitable, reliable vehicle. usually a four wheel drive is relied on.",asset
A2TBXASXZIRNNW,175,meaning,"However travel through very remote areas, on isolated tracks, requires advance planning and a suitable, reliable vehicle( usually a four wheel drive).",hsplit,Travel through very remote areas requires advanced planning and a reliable vehicle.,"However travel through very remote areas, on isolated tracks, requires advance planning. It also requires a suitable, reliable vehicle. usually a four wheel drive is relied on.",hsplit
A2TBXASXZIRNNW,175,simplicity,"However travel through very remote areas, on isolated tracks, requires advance planning and a suitable, reliable vehicle( usually a four wheel drive).",hsplit,Travel through very remote areas requires advanced planning and a reliable vehicle.,"However travel through very remote areas, on isolated tracks, requires advance planning. It also requires a suitable, reliable vehicle. usually a four wheel drive is relied on.",asset
A2TBXASXZIRNNW,150,fluency,"Eva Anna Paula Braun, died eva Anna Paula Hitler( 6 February 1912 – 30 April 1945) was the longtime companion and, for a brief time, wife of Adolf Hitler.",hsplit,"Eva Anna Paula Braun was a close companion and, for a short time, wife of Adolf Hitler. She died in 1945.","Eva Anna Paula Braun, died eva Anna Paula Hitler. She was born 6 February 1912 and died 30 April 1945. she was the longtime companion and, for a brief time, wife of Adolf Hitler. Y ” s",asset
A2TBXASXZIRNNW,150,meaning,"Eva Anna Paula Braun, died eva Anna Paula Hitler( 6 February 1912 – 30 April 1945) was the longtime companion and, for a brief time, wife of Adolf Hitler.",hsplit,"Eva Anna Paula Braun was a close companion and, for a short time, wife of Adolf Hitler. She died in 1945.","Eva Anna Paula Braun, died eva Anna Paula Hitler. She was born 6 February 1912 and died 30 April 1945. she was the longtime companion and, for a brief time, wife of Adolf Hitler. Y ” s",hsplit
A2TBXASXZIRNNW,150,simplicity,"Eva Anna Paula Braun, died eva Anna Paula Hitler( 6 February 1912 – 30 April 1945) was the longtime companion and, for a brief time, wife of Adolf Hitler.",hsplit,"Eva Anna Paula Braun was a close companion and, for a short time, wife of Adolf Hitler. She died in 1945.","Eva Anna Paula Braun, died eva Anna Paula Hitler. She was born 6 February 1912 and died 30 April 1945. she was the longtime companion and, for a brief time, wife of Adolf Hitler. Y ” s",asset
A2TBXASXZIRNNW,194,fluency,Military career Donaldson enlisted in the Australian Army on 18 June 2002.,hsplit,"Donaldson enlisted in the Australian Army on June 18, 2002.",Military career Donaldson enlisted in the Australian Army on 18 June 2002.,similar
A2TBXASXZIRNNW,194,meaning,Military career Donaldson enlisted in the Australian Army on 18 June 2002.,hsplit,"Donaldson enlisted in the Australian Army on June 18, 2002.",Military career Donaldson enlisted in the Australian Army on 18 June 2002.,similar
A2TBXASXZIRNNW,194,simplicity,Military career Donaldson enlisted in the Australian Army on 18 June 2002.,hsplit,"Donaldson enlisted in the Australian Army on June 18, 2002.",Military career Donaldson enlisted in the Australian Army on 18 June 2002.,similar
A2TBXASXZIRNNW,32,fluency,"At the Voyager 2 images Ophelia appears as an elongated object, the major axis pointing towards Uranus.",hsplit,"Images of Ophelia, an elongated object, point toward Uranus.",In the Voyager 2 images Ophelia appears as an elongated object. The major axis points towards Uranus.,asset
A2TBXASXZIRNNW,32,meaning,"At the Voyager 2 images Ophelia appears as an elongated object, the major axis pointing towards Uranus.",hsplit,"Images of Ophelia, an elongated object, point toward Uranus.",In the Voyager 2 images Ophelia appears as an elongated object. The major axis points towards Uranus.,hsplit
A2TBXASXZIRNNW,32,simplicity,"At the Voyager 2 images Ophelia appears as an elongated object, the major axis pointing towards Uranus.",hsplit,"Images of Ophelia, an elongated object, point toward Uranus.",In the Voyager 2 images Ophelia appears as an elongated object. The major axis points towards Uranus.,asset
A2TBXASXZIRNNW,29,fluency,"Despina was discovered in late July, 1989 from the images taken by the Voyager 2 probe.",hsplit,Despina was found in late July 1989 from pictures made by Voyager 2.,"Despina was discovered in late July, 1989. it was seen in the images taken by the Voyager 2 probe.",similar
A2TBXASXZIRNNW,29,meaning,"Despina was discovered in late July, 1989 from the images taken by the Voyager 2 probe.",hsplit,Despina was found in late July 1989 from pictures made by Voyager 2.,"Despina was discovered in late July, 1989. it was seen in the images taken by the Voyager 2 probe.",similar
A2TBXASXZIRNNW,29,simplicity,"Despina was discovered in late July, 1989 from the images taken by the Voyager 2 probe.",hsplit,Despina was found in late July 1989 from pictures made by Voyager 2.,"Despina was discovered in late July, 1989. it was seen in the images taken by the Voyager 2 probe.",similar
A2TBXASXZIRNNW,86,fluency,"It is also a starting point for people wanting to explore Cooktown, Cape York Peninsula, and the Atherton tableland.",hsplit,"It is a starting point for people who want to explore Cooktown, Cape York Peninsula, or the Atherton tableland.","It is also a starting point for people wanting to explore Cooktown, Cape York Peninsula, and the Atherton tableland.",similar
A2TBXASXZIRNNW,86,meaning,"It is also a starting point for people wanting to explore Cooktown, Cape York Peninsula, and the Atherton tableland.",hsplit,"It is a starting point for people who want to explore Cooktown, Cape York Peninsula, or the Atherton tableland.","It is also a starting point for people wanting to explore Cooktown, Cape York Peninsula, and the Atherton tableland.",similar
A2TBXASXZIRNNW,86,simplicity,"It is also a starting point for people wanting to explore Cooktown, Cape York Peninsula, and the Atherton tableland.",hsplit,"It is a starting point for people who want to explore Cooktown, Cape York Peninsula, or the Atherton tableland.","It is also a starting point for people wanting to explore Cooktown, Cape York Peninsula, and the Atherton tableland.",similar
A2TBXASXZIRNNW,316,fluency,His sentence was transportation to Australia for seven years.,hsplit,His punishment was to go to Australia for seven years.,His sentence was transportation to Australia. The duration of the sentence was to be seven years.,asset
A2TBXASXZIRNNW,316,meaning,His sentence was transportation to Australia for seven years.,hsplit,His punishment was to go to Australia for seven years.,His sentence was transportation to Australia. The duration of the sentence was to be seven years.,hsplit
A2TBXASXZIRNNW,316,simplicity,His sentence was transportation to Australia for seven years.,hsplit,His punishment was to go to Australia for seven years.,His sentence was transportation to Australia. The duration of the sentence was to be seven years.,asset
A2TBXASXZIRNNW,125,fluency,Moderate to severe damage extended up the Atlantic coastline and as far Inland as West Virginia.,hsplit,Moderate to severe damage spread up the Atlantic coastline and as far inward as West Virginia.,Moderate to severe damage extended up the Atlantic coastline. It reached as far Inland as West Virginia.,similar
A2TBXASXZIRNNW,125,meaning,Moderate to severe damage extended up the Atlantic coastline and as far Inland as West Virginia.,hsplit,Moderate to severe damage spread up the Atlantic coastline and as far inward as West Virginia.,Moderate to severe damage extended up the Atlantic coastline. It reached as far Inland as West Virginia.,similar
A2TBXASXZIRNNW,125,simplicity,Moderate to severe damage extended up the Atlantic coastline and as far Inland as West Virginia.,hsplit,Moderate to severe damage spread up the Atlantic coastline and as far inward as West Virginia.,Moderate to severe damage extended up the Atlantic coastline. It reached as far Inland as West Virginia.,similar
A2TBXASXZIRNNW,160,fluency,"The largest populations of Mennonites are in Canada, democratic Republic of Congo and the United States, but Mennonites can also be found in Tight-Knit communities in at least 51 countries on six continents or scattered amongst the populace of those countries.",hsplit,"The largest Mennonite communities are in Canada, the Democratic Republic of Congo and the United States. However, Mennonites also live in Tight-Knit communities or scattered among the people of at least 51 countries on 6 continents.","The largest populations of Mennonites are in Canada, democratic Republic of Congo and the United States. However, Mennonites can also be found in Tight-Knit communities in at least 51 countries on six continents. they can also be found scattered amongst the populace of those countries.",similar
A2TBXASXZIRNNW,160,meaning,"The largest populations of Mennonites are in Canada, democratic Republic of Congo and the United States, but Mennonites can also be found in Tight-Knit communities in at least 51 countries on six continents or scattered amongst the populace of those countries.",hsplit,"The largest Mennonite communities are in Canada, the Democratic Republic of Congo and the United States. However, Mennonites also live in Tight-Knit communities or scattered among the people of at least 51 countries on 6 continents.","The largest populations of Mennonites are in Canada, democratic Republic of Congo and the United States. However, Mennonites can also be found in Tight-Knit communities in at least 51 countries on six continents. they can also be found scattered amongst the populace of those countries.",similar
A2TBXASXZIRNNW,160,simplicity,"The largest populations of Mennonites are in Canada, democratic Republic of Congo and the United States, but Mennonites can also be found in Tight-Knit communities in at least 51 countries on six continents or scattered amongst the populace of those countries.",hsplit,"The largest Mennonite communities are in Canada, the Democratic Republic of Congo and the United States. However, Mennonites also live in Tight-Knit communities or scattered among the people of at least 51 countries on 6 continents.","The largest populations of Mennonites are in Canada, democratic Republic of Congo and the United States. However, Mennonites can also be found in Tight-Knit communities in at least 51 countries on six continents. they can also be found scattered amongst the populace of those countries.",similar
A2TBXASXZIRNNW,199,fluency,"Seventy-Five Defencemen are in the hall of fame, more than any other current position, while only 35 Goaltenders have been inducted.",hsplit,"There are 75 Defencemen in the hall of fame, more than any other position. only 35 Goaltenders have been inducted.",Seventy-Five Defencemen are in the hall of fame. This is more than any other current position. Meanwhile only 35 Goaltenders have been inducted.,similar
A2TBXASXZIRNNW,199,meaning,"Seventy-Five Defencemen are in the hall of fame, more than any other current position, while only 35 Goaltenders have been inducted.",hsplit,"There are 75 Defencemen in the hall of fame, more than any other position. only 35 Goaltenders have been inducted.",Seventy-Five Defencemen are in the hall of fame. This is more than any other current position. Meanwhile only 35 Goaltenders have been inducted.,similar
A2TBXASXZIRNNW,199,simplicity,"Seventy-Five Defencemen are in the hall of fame, more than any other current position, while only 35 Goaltenders have been inducted.",hsplit,"There are 75 Defencemen in the hall of fame, more than any other position. only 35 Goaltenders have been inducted.",Seventy-Five Defencemen are in the hall of fame. This is more than any other current position. Meanwhile only 35 Goaltenders have been inducted.,similar
A2TBXASXZIRNNW,11,fluency,It was originally thought that the debris thrown up by the collision filled in the smaller craters.,hsplit,"Originally, the thought was that the debris thrown up by the collision will fill N the smaller craters.","It was originally thought that the debris thrown up by the collision filled in the craters. specifically, the smaller craters.",asset
A2TBXASXZIRNNW,11,meaning,It was originally thought that the debris thrown up by the collision filled in the smaller craters.,hsplit,"Originally, the thought was that the debris thrown up by the collision will fill N the smaller craters.","It was originally thought that the debris thrown up by the collision filled in the craters. specifically, the smaller craters.",asset
A2TBXASXZIRNNW,11,simplicity,It was originally thought that the debris thrown up by the collision filled in the smaller craters.,hsplit,"Originally, the thought was that the debris thrown up by the collision will fill N the smaller craters.","It was originally thought that the debris thrown up by the collision filled in the craters. specifically, the smaller craters.",asset
A2TBXASXZIRNNW,62,fluency,"Gomaespuma was a Spanish radio show, hosted by Juan Luis Cano and Guillermo Fesser.",hsplit,Cano and Fesser hosted this Spanish radio show.,Gomaespuma was a Spanish radio show. It was hosted by Juan Luis Cano and Guillermo Fesser.,asset
A2TBXASXZIRNNW,62,meaning,"Gomaespuma was a Spanish radio show, hosted by Juan Luis Cano and Guillermo Fesser.",hsplit,Cano and Fesser hosted this Spanish radio show.,Gomaespuma was a Spanish radio show. It was hosted by Juan Luis Cano and Guillermo Fesser.,hsplit
A2TBXASXZIRNNW,62,simplicity,"Gomaespuma was a Spanish radio show, hosted by Juan Luis Cano and Guillermo Fesser.",hsplit,Cano and Fesser hosted this Spanish radio show.,Gomaespuma was a Spanish radio show. It was hosted by Juan Luis Cano and Guillermo Fesser.,asset
A2TBXASXZIRNNW,211,fluency,"Offenbach's numerous Operettas, such as Orpheus in the underworld, and La Belle Hélène, were extremely popular in both France and the English-speaking world during the 1850S and 1860S.",hsplit,"Offenbach's Operettas, such as Orpheus in the underworld and La Belle Hélène, were very popular in France and the English-speaking world during the 1850S and 1860S.",Offenbach's numerous Operettas were extremely popular in both France and the English-speaking world during the 1850S and 1860S. This was the case for example with Orpheus in the underworld and La Belle Hélène.,similar
A2TBXASXZIRNNW,211,meaning,"Offenbach's numerous Operettas, such as Orpheus in the underworld, and La Belle Hélène, were extremely popular in both France and the English-speaking world during the 1850S and 1860S.",hsplit,"Offenbach's Operettas, such as Orpheus in the underworld and La Belle Hélène, were very popular in France and the English-speaking world during the 1850S and 1860S.",Offenbach's numerous Operettas were extremely popular in both France and the English-speaking world during the 1850S and 1860S. This was the case for example with Orpheus in the underworld and La Belle Hélène.,similar
A2TBXASXZIRNNW,211,simplicity,"Offenbach's numerous Operettas, such as Orpheus in the underworld, and La Belle Hélène, were extremely popular in both France and the English-speaking world during the 1850S and 1860S.",hsplit,"Offenbach's Operettas, such as Orpheus in the underworld and La Belle Hélène, were very popular in France and the English-speaking world during the 1850S and 1860S.",Offenbach's numerous Operettas were extremely popular in both France and the English-speaking world during the 1850S and 1860S. This was the case for example with Orpheus in the underworld and La Belle Hélène.,similar
A2TBXASXZIRNNW,265,fluency,"Addiscombe is a suburb in the London borough of Croydon, England.",hsplit,"Addiscombe is a suburb of Croydon, England. It is in the London borough.","Addiscombe is a suburb in the London borough of Croydon, England.",similar
A2TBXASXZIRNNW,265,meaning,"Addiscombe is a suburb in the London borough of Croydon, England.",hsplit,"Addiscombe is a suburb of Croydon, England. It is in the London borough.","Addiscombe is a suburb in the London borough of Croydon, England.",similar
A2TBXASXZIRNNW,265,simplicity,"Addiscombe is a suburb in the London borough of Croydon, England.",hsplit,"Addiscombe is a suburb of Croydon, England. It is in the London borough.","Addiscombe is a suburb in the London borough of Croydon, England.",similar
A2TBXASXZIRNNW,119,fluency,The female equivalent is a daughter.,hsplit,"If the child is a female, it is a daughter.",The female equivalent is a daughter.,similar
A2TBXASXZIRNNW,119,meaning,The female equivalent is a daughter.,hsplit,"If the child is a female, it is a daughter.",The female equivalent is a daughter.,hsplit
A2TBXASXZIRNNW,119,simplicity,The female equivalent is a daughter.,hsplit,"If the child is a female, it is a daughter.",The female equivalent is a daughter.,hsplit
A2TBXASXZIRNNW,352,fluency,"His real date of birth was never recorded, but it is believed to be a date between 1935 and 1939.",hsplit,"There is no record of his date of birth, but it is thought to be between 1935 and 1939.",His real date of birth was never recorded. It is believed to be a date between 1935 and 1939.,similar
A2TBXASXZIRNNW,352,meaning,"His real date of birth was never recorded, but it is believed to be a date between 1935 and 1939.",hsplit,"There is no record of his date of birth, but it is thought to be between 1935 and 1939.",His real date of birth was never recorded. It is believed to be a date between 1935 and 1939.,similar
A2TBXASXZIRNNW,352,simplicity,"His real date of birth was never recorded, but it is believed to be a date between 1935 and 1939.",hsplit,"There is no record of his date of birth, but it is thought to be between 1935 and 1939.",His real date of birth was never recorded. It is believed to be a date between 1935 and 1939.,similar
A2TBXASXZIRNNW,234,fluency,"From the telephone exchange, the port Jackson district commandant could communicate with all military installations on the harbour.",hsplit,The port Jackson district commandant could talk to all military at the harbor by telephone.,The port Jackson district commandant could communicate with all military installations on the harbour. He used the telephone exchange.,asset
A2TBXASXZIRNNW,234,meaning,"From the telephone exchange, the port Jackson district commandant could communicate with all military installations on the harbour.",hsplit,The port Jackson district commandant could talk to all military at the harbor by telephone.,The port Jackson district commandant could communicate with all military installations on the harbour. He used the telephone exchange.,hsplit
A2TBXASXZIRNNW,234,simplicity,"From the telephone exchange, the port Jackson district commandant could communicate with all military installations on the harbour.",hsplit,The port Jackson district commandant could talk to all military at the harbor by telephone.,The port Jackson district commandant could communicate with all military installations on the harbour. He used the telephone exchange.,asset
A2TBXASXZIRNNW,42,fluency,"The Island chain forms part of the Hebrides, separated from the Scottish mainland and from the inner Hebrides by the stormy waters of the Minch, the little Minch and the sea of the Hebrides.",hsplit,The chain of Islands makes up part of Hebrides. It is kept apart from mainland Scotland and the inner Hebrides by waters.,The Island chain forms part of the Hebrides. It is separated from the Scottish mainland and from the inner Hebrides by the stormy waters of the Minch. It is also separated by the little Minch and the sea of the Hebrides.,asset
A2TBXASXZIRNNW,42,meaning,"The Island chain forms part of the Hebrides, separated from the Scottish mainland and from the inner Hebrides by the stormy waters of the Minch, the little Minch and the sea of the Hebrides.",hsplit,The chain of Islands makes up part of Hebrides. It is kept apart from mainland Scotland and the inner Hebrides by waters.,The Island chain forms part of the Hebrides. It is separated from the Scottish mainland and from the inner Hebrides by the stormy waters of the Minch. It is also separated by the little Minch and the sea of the Hebrides.,hsplit
A2TBXASXZIRNNW,42,simplicity,"The Island chain forms part of the Hebrides, separated from the Scottish mainland and from the inner Hebrides by the stormy waters of the Minch, the little Minch and the sea of the Hebrides.",hsplit,The chain of Islands makes up part of Hebrides. It is kept apart from mainland Scotland and the inner Hebrides by waters.,The Island chain forms part of the Hebrides. It is separated from the Scottish mainland and from the inner Hebrides by the stormy waters of the Minch. It is also separated by the little Minch and the sea of the Hebrides.,asset
A2TBXASXZIRNNW,225,fluency,"He was also famous for his prints, book covers, posters, and garden Metalwork furniture.",hsplit,"He was famous for his prints, book covers, posters, and garden furniture.","He was also famous for his prints, book covers, posters, and garden Metalwork furniture.",similar
A2TBXASXZIRNNW,225,meaning,"He was also famous for his prints, book covers, posters, and garden Metalwork furniture.",hsplit,"He was famous for his prints, book covers, posters, and garden furniture.","He was also famous for his prints, book covers, posters, and garden Metalwork furniture.",similar
A2TBXASXZIRNNW,225,simplicity,"He was also famous for his prints, book covers, posters, and garden Metalwork furniture.",hsplit,"He was famous for his prints, book covers, posters, and garden furniture.","He was also famous for his prints, book covers, posters, and garden Metalwork furniture.",similar
A2TBXASXZIRNNW,112,fluency,"The current lineup of the band comprises Flynn( vocals, guitar), Duce( Bass), Phil Demmel( guitar), and Dave MCCLAIN( drums).",hsplit,"The current band members are Flynn( vocals, guitar), Duce( Bass), Phil Demmel( guitar), and Dave MCCLAIN( drums).",The current lineup of the band comprises four individuals. Flynn does vocals and guitar. Duce plays the Bass. Phil Demmel plays guitar. Dave MCCLAIN plays the drums.,asset
A2TBXASXZIRNNW,112,meaning,"The current lineup of the band comprises Flynn( vocals, guitar), Duce( Bass), Phil Demmel( guitar), and Dave MCCLAIN( drums).",hsplit,"The current band members are Flynn( vocals, guitar), Duce( Bass), Phil Demmel( guitar), and Dave MCCLAIN( drums).",The current lineup of the band comprises four individuals. Flynn does vocals and guitar. Duce plays the Bass. Phil Demmel plays guitar. Dave MCCLAIN plays the drums.,asset
