original,simplification,original_sentence_id,aspect,worker_id,rating
It is described as pointed in the face and about the size of a rabbit.,It is described and.,236,fluency,15,50
It is described as pointed in the face and about the size of a rabbit.,It is described and.,236,meaning,25,5
It is described as pointed in the face and about the size of a rabbit.,It is described and.,236,simplicity,25,0
It is described as pointed in the face and about the size of a rabbit.,It is described and.,236,fluency,5,6
It is described as pointed in the face and about the size of a rabbit.,It is described and.,236,simplicity,13,5
It is described as pointed in the face and about the size of a rabbit.,It is described and.,236,simplicity,6,0
It is described as pointed in the face and about the size of a rabbit.,It is described and.,236,meaning,27,0
It is described as pointed in the face and about the size of a rabbit.,It is described and.,236,simplicity,27,0
It is described as pointed in the face and about the size of a rabbit.,It is described and.,236,simplicity,19,1
It is described as pointed in the face and about the size of a rabbit.,It is described and.,236,fluency,27,0
It is described as pointed in the face and about the size of a rabbit.,It is described and.,236,simplicity,10,0
It is described as pointed in the face and about the size of a rabbit.,It is described and.,236,meaning,10,0
It is described as pointed in the face and about the size of a rabbit.,It is described and.,236,fluency,19,1
It is described as pointed in the face and about the size of a rabbit.,It is described and.,236,meaning,13,0
It is described as pointed in the face and about the size of a rabbit.,It is described and.,236,fluency,13,0
It is described as pointed in the face and about the size of a rabbit.,It is described and.,236,fluency,6,0
It is described as pointed in the face and about the size of a rabbit.,It is described and.,236,meaning,6,0
It is described as pointed in the face and about the size of a rabbit.,It is described and.,236,meaning,19,1
It is described as pointed in the face and about the size of a rabbit.,It is described and.,236,fluency,25,20
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,meaning,24,75
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,meaning,5,76
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,simplicity,28,48
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,simplicity,27,0
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,meaning,27,40
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,fluency,27,0
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,fluency,24,51
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,fluency,11,55
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,simplicity,6,0
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,fluency,19,7
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,meaning,6,100
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,fluency,6,0
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,meaning,19,6
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,simplicity,20,21
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,meaning,20,21
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,fluency,20,22
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,simplicity,3,100
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,meaning,3,100
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,simplicity,19,9
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,simplicity,11,37
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,meaning,11,41
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,simplicity,24,85
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,fluency,3,100
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,fluency,5,47
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,fluency,13,40
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,fluency,2,31
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,simplicity,15,65
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,simplicity,5,18
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,simplicity,13,10
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,fluency,28,100
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,meaning,28,79
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,simplicity,2,21
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,simplicity,14,81
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,meaning,14,52
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,meaning,2,38
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,meaning,15,51
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,meaning,13,45
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,fluency,15,64
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,simplicity,1,50
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,meaning,8,56
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,fluency,8,75
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,meaning,1,85
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,fluency,1,70
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,fluency,14,96
"Iain grieve( born 19 February, 1987 in Jwaneng, Botswana) is a Rugby Union Back-Rower for Bristol Rugby in the Guinness Premiership.","Iain grieve( February born 19, 1987 in Jwaneng, Botswana) is a union Back-Rower in the Guinness Premiership.",247,simplicity,8,0
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,fluency,12,85
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,meaning,6,50
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,fluency,28,90
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,fluency,6,100
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,meaning,12,90
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,simplicity,13,95
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,meaning,27,85
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,fluency,27,92
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,simplicity,6,50
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,simplicity,28,100
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,simplicity,20,74
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,meaning,20,55
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,fluency,20,77
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,simplicity,14,93
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,meaning,14,91
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,fluency,14,100
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,simplicity,23,100
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,meaning,23,35
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,fluency,23,100
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,simplicity,27,73
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,meaning,28,90
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,simplicity,12,88
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,meaning,8,43
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,fluency,19,94
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,meaning,19,96
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,simplicity,19,90
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,meaning,13,80
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,fluency,13,100
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,simplicity,0,100
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,meaning,0,100
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,fluency,0,100
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,simplicity,2,93
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,simplicity,8,31
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,meaning,3,100
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,simplicity,3,100
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,fluency,3,100
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,fluency,15,100
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,fluency,8,67
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,fluency,25,100
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,meaning,15,100
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,simplicity,15,100
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,meaning,2,58
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,meaning,25,51
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,fluency,2,91
The fourth ring is decorated with golden Garlands and was added in 1938 39 when the column was moved to its present location.,The fourth ring was added in 1938 39 when the column was moved to its present location.,250,simplicity,25,91
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,fluency,5,90
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,fluency,15,100
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,meaning,5,73
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,simplicity,27,38
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,simplicity,5,49
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,meaning,12,72
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,simplicity,20,68
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,fluency,12,100
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,meaning,27,22
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,meaning,29,100
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,fluency,27,100
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,simplicity,15,67
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,fluency,20,100
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,meaning,20,38
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,simplicity,12,68
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,fluency,29,100
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,meaning,15,74
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,meaning,8,38
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,fluency,8,100
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,fluency,23,60
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,meaning,14,58
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,fluency,3,100
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,meaning,3,81
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,simplicity,3,100
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,simplicity,14,86
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,fluency,28,100
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,simplicity,29,100
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,simplicity,28,64
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,simplicity,0,7
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,simplicity,8,73
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,meaning,23,30
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,meaning,0,26
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,fluency,7,100
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,meaning,7,53
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,simplicity,7,88
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,simplicity,13,90
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,simplicity,6,100
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,fluency,0,98
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,meaning,28,90
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,meaning,13,39
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,fluency,13,100
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,meaning,6,100
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,fluency,6,100
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,simplicity,23,100
New South Wales's largest city and capital is Sydney.,New South Wales's capital city is Sydney.,253,fluency,14,97
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,simplicity,8,0
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,fluency,13,10
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,fluency,2,21
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,meaning,13,35
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,simplicity,13,0
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,fluency,8,14
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,fluency,3,100
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,meaning,5,83
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,simplicity,3,100
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,meaning,14,9
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,simplicity,16,1
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,meaning,16,17
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,fluency,16,7
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,simplicity,14,0
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,fluency,20,26
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,simplicity,6,0
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,simplicity,19,2
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,meaning,19,20
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,meaning,6,0
"The polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester or nylon, are also sometimes used.","Most of the time, the polymer is most often epoxy, but other polymers, such as polyester, vinyl Ester, or nylon.",254,fluency,19,5
